num,title,units,lectures,sections,department
54317,Singing for Actors III,2.0,"[{'times': [{'days': [5], 'begin': '03:00PM', 'end': '03:50PM', 'building': 'PCA', 'room': 'A41', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Benack']}]",[],Drama
54319,Cabaret,6.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': '318', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Kline']}]",[],Drama
54322,Directing III: Future Stages,4.0,"[{'times': [{'days': [1, 3], 'begin': '10:00AM', 'end': '11:50AM', 'building': 'OFF', 'room': 'CAMP', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Manson']}]",[],Drama
54323,Tap III,2.0,"[{'times': [{'days': [2], 'begin': '04:30PM', 'end': '05:20PM', 'building': 'PCA', 'room': '306', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Conte']}, {'times': [{'days': [4], 'begin': '04:30PM', 'end': '05:20PM', 'building': 'PCA', 'room': '306', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Cousin']}]",[],Drama
54325,Actor Dance III,2.0,"[{'times': [{'days': [2], 'begin': '12:00PM', 'end': '01:00PM', 'building': 'PCA', 'room': '313', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [4], 'begin': '12:00PM', 'end': '01:00PM', 'building': 'PCA', 'room': '306', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Cousin']}]",[],Drama
54327,Auditioning for the Stage,2.0,"[{'times': [{'days': [2], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'PCA', 'room': '321', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Smith']}, {'times': [{'days': [4], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'PCA', 'room': '321', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Smith']}]",[],Drama
54331,Scenic Design: Explorations,9.0,"[{'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Mundell']}]",[],Drama
54333,Production Personnel Management,6.0,"[{'times': [{'days': [2, 4], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Mccarter']}]",[],Drama
54339,Stage Management Seminar,3.0,"[{'times': [{'days': [5], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '231', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Shackleford']}]",[],Drama
54341,Fundamentals of Costume Design,9.0,"[{'times': [{'days': [1, 3], 'begin': '11:00AM', 'end': '12:20PM', 'building': 'PCA', 'room': '305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Tsu']}]",[],Drama
54349,Automated Lighting Technology,6.0,"[{'times': [{'days': [5], 'begin': '08:30AM', 'end': '10:50AM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Brown']}]",[],Drama
54350,Scenic Design Forum,1.0,"[{'times': [{'days': [4], 'begin': '12:30PM', 'end': '01:20PM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Mundell']}]",[],Drama
54351,Theatrical Lighting Design,9.0,"[{'times': [{'days': [2], 'begin': '09:00AM', 'end': '11:50AM', 'building': 'PCA', 'room': '211', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Limauro']}]",[],Drama
54357,Directing: Production III,12.0,"[{'times': [{'days': [1, 2, 3, 4, 5], 'begin': '06:30PM', 'end': '10:20PM', 'building': 'PCA', 'room': '118', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [2], 'begin': '04:30PM', 'end': '06:00PM', 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Harris', 'Holcomb']}]",[],Drama
54361,Production Preparation,9-36,"[{'times': [{'days': [1, 2, 3, 4, 5], 'begin': '06:30PM', 'end': '10:20PM', 'building': 'PCA', 'room': '107', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [2], 'begin': '04:30PM', 'end': '06:00PM', 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Holcomb']}]",[],Drama
54366,Physics of Stage Machinery,9.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': '209', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Hines']}]",[],Drama
54367,Lighting Design Skills,6.0,"[{'times': [{'days': [4], 'begin': '09:00AM', 'end': '11:50AM', 'building': 'PCA', 'room': '211', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Limauro', 'Thomson']}]",[],Drama
54373,Draping for the Costume Designer 1,6.0,"[{'times': [{'days': [4], 'begin': '09:30AM', 'end': '12:20PM', 'building': 'PCA', 'room': '308', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Hanson']}]",[],Drama
54375,Robotics for Creative Practice,12.0,"[{'times': [{'days': [2, 4], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'HL', 'room': 'A5', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Zeglin']}]",[],Drama
54377,Noises Off,6.0,"[{'times': [{'days': [5], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'PCA', 'room': '103', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Pino', 'Pickett']}]",[],Drama
54379,Scenic Design Skills: Drafting,4.0,"[{'times': [{'days': [3], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A1', 'instructors': ['Block']}]",[],Drama
54380,Music Reading for Production,3.0,"[{'times': [{'days': [2], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'PCA', 'room': 'A41', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Douglas']}]",[],Drama
54381,Brecht & Beyond,6.0,"[{'times': [{'days': [2, 4], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'SH', 'room': '208', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Arons']}, {'times': [{'days': [2, 4], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'PCA', 'room': 'A41', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Hudak']}]",[],Drama
54383,Scenic Design Skills: Digital Drawing,4.0,"[{'times': [{'days': [3], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Mundell']}]",[],Drama
54387,Dramaturgy : Production I,9.0,"[{'times': [{'days': [2], 'begin': '04:30PM', 'end': '06:00PM', 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}, {'days': [3], 'begin': '04:30PM', 'end': '06:00PM', 'building': 'PCA', 'room': '103', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Arons']}, {'times': [{'days': [3], 'begin': '04:30PM', 'end': '06:00PM', 'building': 'PCA', 'room': '103', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Rivas']}]",[],Drama
54389,Composition for Theatrical Sound Design 1,9.0,"[{'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '210', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Pickett']}]",[],Drama
54395,Internship,6-36,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Nichols']}]",[],Drama
54398,Film Sound Design,9.0,"[{'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Pino']}]",[],Drama
54399,Decoding Media,6.0,"[{'times': [{'days': [2, 4], 'begin': '10:00AM', 'end': '11:50AM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Shea']}]",[],Drama
54401,TBA,9.0,"[{'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Martin', 'Mundell', 'Pino']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Mundell', 'Pino', 'Martin']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Pino', 'Mundell']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Eshelman', 'Mundell', 'Pino']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Mundell', 'Thomson', 'Pino']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'F', 'instructors': ['Instructor TBA']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'G', 'instructors': ['Mundell', 'Shackleford', 'Pino']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'H', 'instructors': ['Martin', 'Mundell', 'Pino']}, {'times': [{'days': [1], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'I', 'instructors': ['Mundell', 'Pino']}]",[],Drama
54403,Advanced Speech Techniques,3.0,"[{'times': [{'days': [2], 'begin': '03:00PM', 'end': '04:20PM', 'building': 'PCA', 'room': 'A41', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A1', 'instructors': ['Logan']}, {'times': [{'days': [4], 'begin': '03:00PM', 'end': '04:20PM', 'building': 'PCA', 'room': 'A41', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B1', 'instructors': ['Logan']}]",[],Drama
54405,Undergraduate Future Stages,4.0,"[{'times': [{'days': [1, 3], 'begin': '10:00AM', 'end': '11:50AM', 'building': 'OFF', 'room': 'CAMP', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Sissons', 'Manson', 'Shea']}]",[],Drama
54407,Movement IV,4.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': '313', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Warman']}]",[],Drama
54409,Theatre Lab for Undergraduates I,"4,9","[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': '114', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': '118', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': '314', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': 'A35', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'PCA', 'room': 'A41', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Harris', 'Handel']}]",[],Drama
54411,Matchmaker,16.0,"[{'times': [{'days': [1, 2, 3, 4, 5], 'begin': '06:30PM', 'end': '10:20PM', 'building': 'PCA', 'room': '114', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [6], 'begin': '10:00AM', 'end': '01:50PM', 'building': 'PCA', 'room': '114', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A1', 'instructors': ['Wadsworth']}, {'times': [{'days': [1, 2, 3, 4, 5], 'begin': '06:30PM', 'end': '10:20PM', 'building': 'PCA', 'room': '114', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [6], 'begin': '10:00AM', 'end': '01:50PM', 'building': 'PCA', 'room': '114', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Wadsworth']}]",[],Drama
54413,Showcase,4.0,"[{'times': [{'days': [2, 4], 'begin': '03:00PM', 'end': '04:20PM', 'building': 'PCA', 'room': '314', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Logan']}]",[],Drama
54415,Broadway Dance Styles,5.0,"[{'times': [{'days': [1, 3, 5], 'begin': '11:00AM', 'end': '12:20PM', 'building': 'PCA', 'room': '306', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Cousin']}]",[],Drama
54418,Songs for Showcase,2.0,"[{'times': [{'days': [2], 'begin': '12:00PM', 'end': '12:50PM', 'building': 'PCA', 'room': '318', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Kline']}]",[],Drama
54431,Scenography,9.0,"[{'times': [{'days': [3], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Sissons', 'Tsu']}]",[],Drama
54445,Professional Preparation,3.0,"[{'times': [{'days': [5], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A1', 'instructors': ['Sissons', 'Arons', 'Limauro']}, {'times': [{'days': [5], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'PCA', 'room': '307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Arons', 'Limauro', 'Sissons']}]",[],Drama
54447,Figure Drawing,3.0,"[{'times': [{'days': [2, 4], 'begin': '01:30PM', 'end': '02:20PM', 'building': 'PCA', 'room': '305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Zamborsky']}]",[],Drama
54453,Production Management Workshop,3.0,"[{'times': [{'days': [1, 3], 'begin': '10:30AM', 'end': '11:20AM', 'building': 'PCA', 'room': '231', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Holcomb']}]",[],Drama
54455,Production Data Manipulation,6.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'WEH', 'room': '5201', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Holcomb']}]",[],Drama
54457,Directing: Production IV,12.0,"[{'times': [{'days': [1, 2, 3, 4, 5], 'begin': '06:30PM', 'end': '10:20PM', 'building': 'PCA', 'room': '118', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [2], 'begin': '04:30PM', 'end': '06:00PM', 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Harris']}]",[],Drama
54464,PTM Professional Practice,3.0,"[{'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'PCA', 'room': '209', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Boevers']}]",[],Drama
54469,Dance Lighting Design 1,3.0,"[{'times': [{'days': [3], 'begin': '09:00AM', 'end': '11:50AM', 'building': 'PCA', 'room': '211', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Limauro']}]",[],Drama
54473,Drawing for Theatrical Designers,9.0,"[{'times': [{'days': [1, 3], 'begin': '09:00AM', 'end': '10:50AM', 'building': 'PCA', 'room': '305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Tsu']}]",[],Drama
54477,Technical Direction III,6.0,"[{'times': [{'days': [2, 4], 'begin': '03:00PM', 'end': '04:20PM', 'building': 'PCA', 'room': '209', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Boevers']}]",[],Drama
54487,Dramaturgy: Production II,12.0,"[{'times': [{'days': [2], 'begin': '04:30PM', 'end': '06:00PM', 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}, {'days': [3], 'begin': '04:30PM', 'end': '06:00PM', 'building': 'PCA', 'room': '103', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Arons']}, {'times': [{'days': [2], 'begin': '04:30PM', 'end': '06:00PM', 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}, {'days': [3], 'begin': '04:30PM', 'end': '06:00PM', 'building': 'PCA', 'room': '103', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Rivas']}]",[],Drama
54489,Dramaturgy: Internship,9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Arons']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Rivas']}]",[],Drama
54491,Concert Lighting Design,9.0,"[{'times': [{'days': [2], 'begin': '09:00AM', 'end': '11:50AM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Thomson']}]",[],Drama
54493,Business of Acting,4.0,"[{'times': [{'days': [3], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'PCA', 'room': '231', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Wadsworth']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Instructor TBA']}]",[],Drama
54495,Internship,9-36,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Nichols', 'Sissons']}]",[],Drama
54497,Directed Study in Design and Production,2-12,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Limauro']}]",[],Drama
54500,Voice Lab,5.0,"[{'times': [{'days': [4], 'begin': '12:00PM', 'end': '12:50PM', 'building': 'PCA', 'room': '321', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Kline']}, {'times': [{'days': [4], 'begin': '12:00PM', 'end': '12:50PM', 'building': 'PCA', 'room': '321', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Benack']}, {'times': [{'days': [4], 'begin': '12:00PM', 'end': '12:50PM', 'building': 'PCA', 'room': '321', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Teaster']}]",[],Drama
54505,Ear Training,1.0,"[{'times': [{'days': [5], 'begin': '11:30AM', 'end': '12:20PM', 'building': 'PCA', 'room': '210', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Pino']}]",[],Drama
54508,Theatrical Sound System Design 1,9.0,"[{'times': [{'days': [5], 'begin': '09:00AM', 'end': '11:20AM', 'building': 'PCA', 'room': '210', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Pino', 'Evans']}]",[],Drama
54511,Millinery I,9.0,"[{'times': [{'days': [5], 'begin': '09:30AM', 'end': '12:20PM', 'building': 'PCA', 'room': '308', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Russman']}]",[],Drama
54517,Director's Colloquium,1.0,"[{'times': [{'days': [5], 'begin': '02:30PM', 'end': '03:20PM', 'building': 'PCA', 'room': '118', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Harris']}]",[],Drama
54519,Acting for the Camera,6.0,"[{'times': [{'days': [3], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'OFF', 'room': 'PITT', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Instructor TBA']}, {'times': [{'days': [5], 'begin': '01:30PM', 'end': '04:20PM', 'building': 'HL', 'room': 'A10A', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Kovitz']}]",[],Drama
54525,Entertainment Lighting Programming,4.0,"[{'times': [{'days': [5], 'begin': '11:00AM', 'end': '12:20PM', 'building': 'PCA', 'room': '115', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Brown']}]",[],Drama
54536,Costume Crafts: Mask Making,6.0,"[{'times': [{'days': [2], 'begin': '10:00AM', 'end': '12:20PM', 'building': 'PCA', 'room': '308', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Russman']}]",[],Drama
54585,Dramaturgy Capstone Thesis,9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Arons']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Rivas']}]",[],Drama
