num,name,units,lecture_days,l_begin,l_end,recitation_days,r_begin,r_end
95796,Statistics for IT Managers,6.0,['FR'],2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
95796,Statistics for IT Managers,6.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
95796,Statistics for IT Managers,6.0,['FR'],2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
95796,Statistics for IT Managers,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
95796,Statistics for IT Managers,6.0,['FR'],2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
95796,Statistics for IT Managers,6.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
95796,Statistics for IT Managers,6.0,['FR'],2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
95797,Data Warehousing,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95797,Data Warehousing,6.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
95798,Tech Entrepreneurship and Innovation,6.0,['FR'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
95799,Linux and Open Source,6.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95801,Data Mining Techniques,6.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
95808,IT Project Management,6.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95813,Intermediate Database Management,6.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95818,"Privacy Policy, Technology, and Law",12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
95824,Policies of Wireless Systems and the Internet,12.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
95825,Corporate Finance,6.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
95831,Enterprise Architectures,6.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95855,Network Situational Awareness,12.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95862,Current Topics in Privacy Seminar,3.0,['TH'],2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
95865,Unstructured Data Analytics,6.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
95865,Unstructured Data Analytics,6.0,['FR'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
95866,Advanced Business Analytics,6.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
95869,Big Data and Large-scale Computing,6.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
95871,Mobile Application Development Project,12.0,['FR'],2017-09-09 17:00:00,2017-09-09 19:50:00,[],,
95874,Agile Methods,6.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95880,Python for Developers,6.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95880,Python for Developers,6.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95881,Web Application Development,6.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95882,Enterprise Web Development,6.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95883,Ethical Penetration Testing,6.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95884,Network Defenses,6.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95885,Data Science and Big Data,12.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95887,Cloud Computing for Business,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95888,Data Focused Python,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
95900,Internship,,"['MO', 'TU', 'WE', 'TH', 'FR']",,,[],,
84104,Decision Processes in American Political Institutions,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
84311,International Development: Theory and Praxis,6.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
84326,Theories of International Relations,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
84333,"Power and Levers for Change in Washington, DC",12.0,['TH'],2017-09-09 17:30:00,2017-09-09 20:20:00,[],,
84334,Presidential Power in a Constitutional System,6.0,['WE'],2017-09-09 17:30:00,2017-09-09 20:20:00,[],,
84346,Legal Issues in Public Administration,6.0,['MO'],2017-09-09 17:30:00,2017-09-09 20:20:00,[],,
84360,CMU/WSP: Internship Seminar,12.0,['TH'],2017-09-09 14:30:00,2017-09-09 16:50:00,[],,
84362,Diplomacy and Statecraft,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
84369,Decision Science for International Relations,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
84386,The Privatization of Force,9.0,['WE'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
84388,Concepts of War and Cyber War,6.0,['TH'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
84405,"Future of Warfare: Cyber, Violent Non-State Actors & Conflict in the Gray Zone",9.0,['MO'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
84450,Policy Forum,6.0,['FR'],2017-09-09 17:00:00,2017-09-09 19:00:00,[],,
84450,Policy Forum,6.0,['WE'],2017-09-09 17:30:00,2017-09-09 19:30:00,[],,
84605,"Future of Warfare: Cyber, Violent Non-State Actors & Conflict in the Gray Zone",12.0,['MO'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
84611,International Development: Theory and Praxis,6.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
84662,Diplomacy and Statecraft,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
84669,Decision Science for International Relations,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
84686,The Privatization of Force,12.0,['WE'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
84688,Concepts of War and Cyber War,6.0,['TH'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
84722,Comparative Political Institutions Graduate Seminar,12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
84725,"Globalization, International Organizations & International Law Graduate Seminar",12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
84736,Analytical Social Science and National Security,6.0,['TU'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
84765,Advanced Research Methods,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
8530,Ubiquitous Computing,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
8532,Law of Computer Technology,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
8533,"Privacy Policy, Technology and Law",9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
8602,Current Topics In Privacy Seminar,3.0,['TH'],2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
8604,Foundations of Privacy,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
8604,Foundations of Privacy,12.0,['FR'],2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
8606,Privacy by Design Project Workshop,6.0,['TH'],2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
8631,Information Security & Privacy,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
8632,Law of Computer Technology,6.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
8671,Java for Application Programmers,6.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
8671,Java for Application Programmers,6.0,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
8672,J2EE Web Application Development,6.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
8672,J2EE Web Application Development,6.0,['FR'],2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
8672,J2EE Web Application Development,6.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
8672,J2EE Web Application Development,6.0,['FR'],2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
8722,Data Structures for Application Programmers,6.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
8725,Social Software Engineering,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
8732,Law of Computer Technology,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
8733,"Privacy Policy,Technology and Law",12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
8736,Ubiquitous Computing,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
8803,Empirical Methods,12.0,['TH'],2017-09-09 09:00:00,2017-09-09 11:30:00,[],,
49300,Special Topic: Integrated Product Conceptualization,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 12:20:00,[],,
49700,Engineering Design Fundamentals,6.0,"['TU', 'TH']",2017-09-09 17:00:00,2017-09-09 18:50:00,[],,
49701,Industrial Design Fundamentals,6.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 12:20:00,[],,
49701,Industrial Design Fundamentals,6.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
49702,Business Fundamentals,6.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 16:20:00,[],,
49703,Career Planning for Integrated Innovators,6.0,['FR'],2017-09-09 09:30:00,2017-09-09 11:20:00,[],,
49704,Integrated Innovation Institute-Seminar & Workshop Series,0.0,['FR'],2017-09-09 12:00:00,2017-09-09 13:50:00,[],,
49712,User Research Methods,6.0,"['TU', 'TH']",2017-09-09 08:30:00,2017-09-09 10:20:00,[],,
49712,User Research Methods,6.0,"['TU', 'TH']",2017-09-09 08:30:00,2017-09-09 10:20:00,[],,
49714,Programming for Online Prototypes,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:50:00,[],,
49715,"Special Topics: IoT Ecosystems: Designing Intelligent, Interactive, Internet-ena",6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:50:00,[],,
49716,Special Topics: Experience Innovation,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 12:20:00,[],,
49720,Product & Brand Management,6.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 16:20:00,[],,
49730,Design for Manufacture,6.0,"['MO', 'WE']",2017-09-09 19:00:00,2017-09-09 20:50:00,[],,
49731,Design for the Environment,6.0,"['MO', 'WE']",2017-09-09 19:00:00,2017-09-09 20:50:00,[],,
49740,Integrated Product Development Methods,6.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 12:20:00,[],,
49747,Integrated Innovation Institute Masters Essay,12.0,['FR'],2017-09-09 14:00:00,2017-09-09 16:50:00,[],,
49750,Software Product Definition,12.0,['TU'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49750,Software Product Definition,12.0,['TU'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49751,Requirements Analysis,12.0,['TU'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49751,Requirements Analysis,12.0,['TU'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49752,Product Definition and Validation,12.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
49760,Foundations of Software Management,12.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:50:00,[],,
49761,Elements of Software Management,12.0,['MO'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49761,Elements of Software Management,12.0,['MO'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49770,Metrics for Software Managers,12.0,['TU'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49770,Metrics for Software Managers,12.0,['TU'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49774,Product Management,12.0,['WE'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49775,The First-Time Manager,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
49780,Human Computer Interaction & User Experience,12.0,['MO'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49786,Software Engineering Management,12.0,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
49787,Special Topics:  Architecture & Programming Principles,12.0,['WE'],2017-09-09 17:30:00,2017-09-09 21:20:00,[],,
49792,Software Management Practicum,,['FR'],2017-09-09 13:30:00,2017-09-09 17:30:00,[],,
49800,Commercializing Intellectual Property,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
49800,Commercializing Intellectual Property,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
49802,Innovation & Entrepreneurship I,6.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
49802,Innovation & Entrepreneurship I,6.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 15:20:00,[],,
49803,Innovation & Entrepreneurship II,6.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
49803,Innovation & Entrepreneurship II,6.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 15:20:00,[],,
49808,Special Topics: Integrated Innovation for Large-Scale Problems,12.0,"['MO', 'WE']",2017-09-09 12:30:00,2017-09-09 14:20:00,[],,
49808,Special Topics: Integrated Innovation for Large-Scale Problems,12.0,['FR'],2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
49808,Special Topics: Integrated Innovation for Large-Scale Problems,12.0,"['MO', 'WE']",2017-09-09 09:30:00,2017-09-09 11:20:00,[],,
49808,Special Topics: Integrated Innovation for Large-Scale Problems,12.0,['FR'],2017-09-09 09:30:00,2017-09-09 10:30:00,[],,
49853,Product Management,6.0,['WE'],2017-09-09 17:30:00,2017-09-09 21:30:00,[],,
49854,Business Models and Strategy,6.0,"['TU', 'TH']",2017-09-09 18:00:00,2017-09-09 19:20:00,[],,
49854,Business Models and Strategy,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
49855,Venture Governance: The Role of the Board of Directors and Advisory Boards,6.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:50:00,[],,
49856,Legal Issues in New Venture Creation,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
11291,Applied Computational Intelligence Lab,9.0,['WE'],2017-09-09 18:30:00,2017-09-09 19:20:00,[],,
11344,Machine Learning in Practice,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
11411,Natural Language Processing,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
11411,Natural Language Processing,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
11421,Grammars & Lexicons,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
11441,Machine Learning for Text Mining,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
11442,Search Engines,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
11492,Speech Processing,12.0,"['MO', 'WE', 'FR']",2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
11601,Coding Boot Camp,12.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
11611,Natural Language Processing,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
11631,Seminar in Data Science,12.0,['MO'],2017-09-09 18:00:00,2017-09-09 19:20:00,[],,
11631,Seminar in Data Science,12.0,['MO'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
11631,Seminar in Data Science,12.0,['MO'],2017-09-09 17:00:00,2017-09-09 18:20:00,[],,
11632,Data Science Analytics Capstone,24.0,['MO'],2017-09-09 19:30:00,2017-09-09 20:50:00,[],,
11641,Machine Learning for Text Mining,12.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
11642,Search Engines,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
11661,Language & Statistics,12.0,"['MO', 'WE']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
11663,Applied Machine Learning,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
11676,Big Data Analytics,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
11691,Mathematical Foundations for Data Science,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
11692,Speech Processing,12.0,"['MO', 'WE', 'FR']",2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
11700,LTI Colloquium,,['FR'],2017-09-09 14:30:00,2017-09-09 15:50:00,[],,
11700,LTI Colloquium,,['FR'],2017-09-09 14:30:00,2017-09-09 15:50:00,[],,
11711,Algorithms for NLP,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
11711,Algorithms for NLP,12.0,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
11721,Grammars and Lexicons,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
11741,Machine Learning for Text Mining,12.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
11747,Neural Networks for NLP,12.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
11751,Speech Recognition and Understanding,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
11755,Machine Learning for Signal Processing,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
11761,Language & Statistics,12.0,"['MO', 'WE']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
11777,Advanced Multimodal Machine Learning,12.0,['TU'],2017-09-09 16:30:00,2017-09-09 17:50:00,['TH'],2017-09-09 16:30:00,2017-09-09 17:50:00
11777,Advanced Multimodal Machine Learning,12.0,['TU'],2017-09-09 16:30:00,2017-09-09 17:50:00,['TH'],2017-09-09 16:30:00,2017-09-09 17:50:00
11777,Advanced Multimodal Machine Learning,12.0,['TU'],2017-09-09 16:30:00,2017-09-09 17:50:00,['TH'],2017-09-09 16:30:00,2017-09-09 17:50:00
11785,Introduction to Deep Learning,12.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
11791,Design & Engineering of Intelligent Information Systems,12.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
11792,Intelligent Information Systems Project,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TU'],2017-09-09 12:00:00,2017-09-09 13:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TU'],2017-09-09 12:00:00,2017-09-09 13:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TU'],2017-09-09 15:00:00,2017-09-09 16:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['WE'],2017-09-09 09:00:00,2017-09-09 10:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['WE'],2017-09-09 16:30:00,2017-09-09 17:50:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['WE'],2017-09-09 15:00:00,2017-09-09 16:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TH'],2017-09-09 09:00:00,2017-09-09 10:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TH'],2017-09-09 09:00:00,2017-09-09 10:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TH'],2017-09-09 09:00:00,2017-09-09 10:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TH'],2017-09-09 12:00:00,2017-09-09 13:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TH'],2017-09-09 12:00:00,2017-09-09 13:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TH'],2017-09-09 15:00:00,2017-09-09 16:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['WE'],2017-09-09 09:00:00,2017-09-09 10:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['WE'],2017-09-09 15:00:00,2017-09-09 16:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,['TH'],2017-09-09 12:00:00,2017-09-09 13:20:00
38101,EUREKA: Discovery and Its Impact,6.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:50:00,"['SU', 'TU']",2017-09-09 15:00:00,2017-09-09 16:20:00
10601,Introduction to Machine Learning (Master's),12.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
10601,Introduction to Machine Learning (Master's),12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
10601,Introduction to Machine Learning (Master's),12.0,"['MO', 'WE']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
10605,TBA,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
10606,Mathematical Background for Machine Learning I,6.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
10607,Mathematical Background for Machine Learning II,6.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
10701,Introduction to Machine Learning (PhD),12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
10707,Topics in Deep Learning,12.0,"['MO', 'WE']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
10709,Fundamentals of Learning from the Crowd,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
10715,Advanced Introduction to Machine Learning,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
10725,TBA,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
10805,Machine Learning with Large Datasets,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
10808,Language Grounding to Vision & Control,12.0,['TU'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
10821,Data Analysis Project Preparation,6.0,['TH'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
27100,Engineering the Materials of the Future,12.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TU'],2017-09-09 13:30:00,2017-09-09 16:20:00
27100,Engineering the Materials of the Future,12.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TU'],2017-09-09 13:30:00,2017-09-09 16:20:00
27100,Engineering the Materials of the Future,12.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 13:30:00,2017-09-09 16:20:00
27100,Engineering the Materials of the Future,12.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 13:30:00,2017-09-09 16:20:00
27201,Structure of Materials,9.0,"['TU', 'TH']",2017-09-09 08:30:00,2017-09-09 10:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 16:20:00
27210,TBA,6.0,['TH'],2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
27211,Structure of Materials (Minor Option),6.0,"['TU', 'TH']",2017-09-09 08:30:00,2017-09-09 10:20:00,[],,
27215,Thermodynamics of Materials,12.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 16:20:00,[],,
27301,Microstructure and Properties I,9.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 11:20:00,[],,
27324,Introduction to Polymer Science and Engineering,9.0,"['MO', 'WE', 'FR']",2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
27401,MSE Capstone Course I,,['FR'],2017-09-09 09:30:00,2017-09-09 11:20:00,[],,
27401,MSE Capstone Course I,,['FR'],2017-09-09 14:30:00,2017-09-09 16:20:00,[],,
27411,Engineering Biomaterials,9.0,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
27432,"Electronic and Thermal Properties of Metals, Semiconductors and Related Devices",9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
27500,Metal-Environment Reactions,9.0,"['TU', 'TH']",2017-09-09 09:30:00,2017-09-09 11:20:00,[],,
27501,Invention & Innovation for Materials Intensive Technologies Part 1,4.5,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 12:50:00,[],,
27502,Invention and Innovation for Materials Intensive Technologies Part 2,4.5,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 12:50:00,[],,
27514,Additive Manufacturing and Materials,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 15:20:00,[],,
27515,Introduction to computational materials science,9.0,['TU'],2017-09-09 11:30:00,2017-09-09 12:20:00,[],,
27515,Introduction to computational materials science,9.0,['TH'],2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
27702,Metal-Environment Reactions,12.0,"['TU', 'TH']",2017-09-09 09:30:00,2017-09-09 11:20:00,[],,
27709,Engineering Biomaterials,12.0,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
27731,SPECIAL TOPICS: Hard and Superhard Materials,6.0,"['MO', 'WE']",2017-09-09 17:30:00,2017-09-09 19:20:00,[],,
27765,Additive Manufacturing and Materials,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 15:20:00,[],,
27766,Diffusion in Materials,6.0,"['TU', 'TH']",2017-09-09 15:30:00,2017-09-09 17:20:00,[],,
27774,Graduate Seminar,0.0,['FR'],2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
27788,Defects in Materials,6.0,"['TU', 'TH']",2017-09-09 15:30:00,2017-09-09 17:20:00,[],,
27796,Structure of Materials,6.0,"['MO', 'WE']",2017-09-09 08:30:00,2017-09-09 10:20:00,[],,
27797,Bonding of Materials,6.0,"['MO', 'WE']",2017-09-09 08:30:00,2017-09-09 10:20:00,[],,
27798,Thermodynamics I,6.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
27799,Thermodynamics II,6.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
