Spring,2013,"VANBRIESEN, J. (co-taught)",CEE,12731,SP TPC: DRKG WTR TRT,A3,18,28,64%,6,4.61,4.33,4.44,4.06,4.65,4.35,4.72,4.39,4.33,,,,,,,,,
Spring,2013,"WILSON, . (co-taught)",CEE,12731,SP TPC: DRKG WTR TRT,A3,18,28,64%,6,4.61,4.33,4.39,4.28,4.39,4.39,4.83,4.39,4.33,,,,,,,,,
Spring,2014,SANDRA KARCHER,CEE,12733,SP TPC DTB DT SYS EN,A,37,44,84%,10.92,4.27,4.22,4.22,4,3.92,4,4.08,3.72,3.81,,,,,,,,,
Spring,2013,SANDRA KARCHER,CEE,12733,SP TPC DTB DT SYS EN,A4,48,61,79%,7.28,4.26,4.31,4.19,4.25,4.23,4.19,4.5,4.1,4.17,,,,,,,,,
Spring,2017,MATTEO POZZI,CEE,12735,SP TPC URBN SYS MODG,A,18,20,90%,10.67,4.83,4.94,4.94,4.67,4.94,4.89,5,4.83,4.83,,,,,,,,,
Spring,2016,MATTEO POZZI,CEE,12735,SP TPC URBN SYS MODG,A,14,16,88%,13.5,4.5,4.5,4.36,4.64,4.5,4.43,4.79,4.5,4.54,,,,,,,,,
Spring,2015,MATTEO POZZI,CEE,12735,SP TPC URBN SYS MODG,A,17,20,85%,11.82,4.41,4.06,4.29,4.12,4.47,4.35,4.88,4.24,4.53,,,,,,,,,
Spring,2014,MATTEO POZZI,CEE,12735,SP TPC URBN SYS MODG,A,18,19,95%,9.89,4.06,4.17,4.22,4.11,4.11,3.94,4.61,4.17,3.94,,,,,,,,,
Spring,2013,MATTEO POZZI,CEE,12735,SP TPC URBN SYS MODG,A,19,22,86%,10.12,4.32,4.11,4.16,3.89,4.26,4.37,4.53,4.11,4.21,,,,,,,,,
Spring,2017,EDEN FISHER,CEE,12737,ST: INN BLT NAT ENV,A,6,6,100%,9,4.83,4.83,4.67,4.83,4.83,4.83,4.83,4.83,4.5,,,,,,,,,
Fall,2016,MARIO BERGES,CEE,12740,DATA ACQUISITION,A1,27,42,64%,10.81,4.67,4.67,4.67,4.7,4.52,4.33,4.85,4.56,4.37,,,,,,,,,
Fall,2015,MARIO BERGES,CEE,12740,DATA ACQUISITION,A1,26,39,67%,10.73,4.42,4.15,4.08,4.27,4.27,4.38,4.69,4.38,4.23,,,,,,,,,
Fall,2016,MATTEO POZZI,CEE,12741,DATA MANAGEMENT,A2,46,58,79%,8.47,4.39,4.37,4.3,4.2,4.3,4.41,4.63,4.26,4.33,,,,,,,,,
Fall,2015,MATTEO POZZI,CEE,12741,DATA MANAGEMENT,A2,38,56,68%,10.26,4.5,4.54,4.61,4.47,4.47,4.59,4.74,4.53,4.53,,,,,,,,,
Spring,2015,HAE YOUNG NOH,CEE,12742,DATA MING INFRST SPT,A4,30,35,86%,14.73,3.77,4.07,3.97,3.47,3.93,3.83,4.47,3.8,3.73,,,,,,,,,
Spring,2014,HAE YOUNG NOH,CEE,12742,DATA MING INFRST SPT,A3,11,13,85%,16.27,4.55,4.09,4.36,4,4.09,4.45,4.73,4.36,4.27,,,,,,,,,
Spring,2013,HAE YOUNG NOH,CEE,12742,DATA MING INFRST SPT,A3,26,43,60%,18.42,3.92,3.62,3.85,3.81,3.77,3.62,4.4,3.88,3.69,,,,,,,,,
Spring,2010,JAMES GARRETT,CEE,12742,DECISION SUPPORT,A3,16,18,89%,11.38,4.69,4.56,4.73,4.38,4.63,4.6,4.63,4.38,4.56,,,,,,,,,
Spring,2014,XUESONG LIU,CEE,12743,CM BS AP SR DE SP CV,A3,4,11,36%,8.75,4.5,4.5,4.5,4.5,4.25,4.25,4.5,4.5,4.25,,,,,,,,,
Spring,2013,XUESONG LIU,CEE,12743,CM BS AP SR DE SP CV,A3,28,43,65%,8.22,4.39,4.04,4,4.07,4,4,4.61,3.96,3.89,,,,,,,,,
Spring,2012,JAMES GARRETT,CEE,12743,CM BS AP SR DE SP CV,A3,27,39,69%,9.56,4.89,4.74,4.81,4.81,4.7,4.56,4.93,4.7,4.59,,,,,,,,,
Spring,2011,JAMES GARRETT,CEE,12743,CM BS AP SR DE SP CV,A3,6,21,29%,11,4.83,4.5,4.5,4.67,4.67,4.5,5,4.5,4.33,,,,,,,,,
Fall,2013,SEMIHA ERGAN,CEE,12744,AIS SYSTM PROJ PREP,A2,10,14,71%,5.9,2.9,3.1,2.8,3,2.8,3.1,3.4,2.9,2.9,,,,,,,,,
Fall,2012,SEMIHA ERGAN,CEE,12744,AIS SYSTM PROJ PREP,A2,19,25,76%,7.68,3.74,3.42,3.68,3.74,3.74,3.89,4.16,3.84,3.63,,,,,,,,,
Fall,2011,SEMIHA ERGAN,CEE,12744,AIS SYSTM PROJ PREP,A2,11,16,69%,9.64,4.64,4.64,4.64,4.73,4.55,4.36,4.82,4.27,4.36,,,,,,,,,
Fall,2010,SEMIHA ERGAN,CEE,12744,AIS SYSTM PROJ PREP,A2,9,21,43%,12.33,4.33,4.33,4.5,4.33,4.33,4.44,4.33,4.33,4.25,,,,,,,,,
Spring,2017,SUSAN FINGER,CEE,12745,AIS SYSTEMS PROJECT,A,13,17,76%,11.08,4.69,4.69,4.69,4.85,4.85,4.77,4.77,4.77,4.69,,,,,,,,,
Spring,2016,SUSAN FINGER,CEE,12745,AIS SYSTEMS PROJECT,A,8,14,57%,9.5,4.25,4,4.13,4.25,4.25,4.13,4.5,4.25,4.13,,,,,,,,,
Spring,2015,SUSAN FINGER,CEE,12745,AIS SYSTEMS PROJECT,A,9,12,75%,8,4.67,3.44,3.56,3.78,3.78,3.67,4.67,4.11,3.67,,,,,,,,,
Spring,2014,SEMIHA ERGAN,CEE,12745,AIS SYSTEMS PROJECT,A,4,6,67%,10.25,4,4,3.5,4.25,4.25,3.75,4.25,3.75,4.25,,,,,,,,,
Spring,2013,SEMIHA ERGAN,CEE,12745,AIS SYSTEMS PROJECT,A,5,7,71%,11.75,4.2,4.4,4.6,4,4,4,4,3.8,4.4,,,,,,,,,
Spring,2012,SEMIHA ERGAN,CEE,12745,AIS SYSTEMS PROJECT,A,12,15,80%,9.25,4.58,4.67,4.58,4.75,4.58,4.58,4.83,4.58,4.58,,,,,,,,,
Spring,2011,SEMIHA ERGAN,CEE,12745,AIS SYSTEMS PROJECT,A,14,21,67%,12.5,3.29,3.79,3.57,3.57,3.57,3.5,4.07,3.43,3.64,,,,,,,,,
Spring,2010,"SOIBELMAN, L. (co-taught)",CEE,12745,AIS SYSTEMS PROJECT,A,8,14,57%,11,4,4.17,4,4.33,4.17,3.83,4,4.33,4,,,,,,,,,
Spring,2010,"HENDRICKSON, C. (co-taught)",CEE,12745,AIS SYSTEMS PROJECT,A,8,14,57%,11,4,4,4,3.88,3.88,3.75,4,4.13,4,,,,,,,,,
Fall,2016,XUESONG LIU,CEE,12746,ST: PYTHON PROTOTYP,A1,50,85,59%,11.9,4.58,4.38,4.42,4.28,4.45,4.32,4.82,4.29,4.26,,,,,,,,,
Fall,2015,XUESONG LIU,CEE,12746,ST: PYTHON PROTOTYP,A1,37,59,63%,11.81,4.49,4.3,4.41,4.54,4.59,4.49,4.84,4.35,4.46,,,,,,,,,
Fall,2013,XUESONG LIU,CEE,12746,SPECIAL TOPICS,A1,24,37,65%,10.75,4.38,4.21,4.08,4.08,4.08,4.13,4.5,4.04,4,,,,,,,,,
Fall,2012,NESTOR GOMEZ,CEE,12746,SPECIAL TOPICS,A1,7,15,47%,12.29,4.43,3.57,3.29,3.57,3,3.14,4.43,2.86,3.14,,,,,,,,,
Fall,2016,KATHARINE FLYNN,CEE,12747,SP TP: SUSTNBL BLDG,A1,41,68,60%,7.79,4.29,4.27,4.27,4.37,4.46,4.29,4.52,4.22,4.15,,,,,,,,,
Fall,2015,KATHARINE FLYNN,CEE,12747,SP TP: SUSTNBL BLDG,A1,33,47,70%,6.55,4.12,4.39,4.3,4.21,4.39,4.15,4.61,4.24,4.12,,,,,,,,,
Fall,2016,GERRY MATTERN,CEE,12748,SP TPC MCH EL SY DES,A2,40,48,83%,6.65,4.88,4.78,4.75,4.75,4.8,4.78,4.95,4.82,4.72,,,,,,,,,
Fall,2015,GERRY MATTERN,CEE,12748,SP TPC MCH EL SY DES,A2,28,46,61%,6,4.79,4.21,4.25,3.96,4.54,4.57,4.71,4.39,4.07,,,,,,,,,
Spring,2017,CONSTANTINOS SAMARAS,CEE,12749,ST: CLIM CHGE ADAPT,A4,40,45,89%,6.38,4.75,4.75,4.68,4.52,4.8,4.7,4.75,4.62,4.65,,,,,,,,,
Spring,2016,CONSTANTINOS SAMARAS,CEE,12749,ST: CLIM CHGE ADAPT,A4,32,40,80%,7.63,4.47,4.69,4.44,4.31,4.66,4.56,4.75,4.5,4.41,,,,,,,,,
Spring,2017,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,8,17,47%,11.38,4.75,4.5,4.5,4.63,4.75,4.75,4.86,4.88,4.63,,,,,,,,,
Spring,2017,"QIAN, Z. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,8,17,47%,11.38,4.63,4.63,4.63,4.38,4.5,4.88,4.5,4.63,4.63,,,,,,,,,
Spring,2016,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,20,22,91%,9.42,4.25,4.35,4.35,4.15,4.4,4.25,4.65,4.15,4.15,,,,,,,,,
Spring,2016,"QIAN, Z. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,20,22,91%,9.95,4.21,4.32,4.21,4.16,4.26,4.16,4.53,4.21,4.26,,,,,,,,,
Spring,2015,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,30,39,77%,9.3,4.6,4.6,4.57,4.37,4.67,4.43,4.57,4.47,4.47,,,,,,,,,
Spring,2015,"HENDRICKSON, C. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,30,39,77%,9.11,4.5,4.57,4.53,4.37,4.57,4.37,4.73,4.45,4.54,,,,,,,,,
Spring,2014,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,19,27,70%,8.16,4.63,4.37,4.42,4.11,4.63,4.53,4.79,4.53,4.44,,,,,,,,,
Spring,2014,"HENDRICKSON, C. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,19,27,70%,8,4.68,4.37,4.42,4.11,4.47,4.47,4.79,4.53,4.56,,,,,,,,,
Spring,2013,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,22,30,73%,8,4.09,4.36,4.36,4.09,4.41,4.09,4.45,4.18,4.05,,,,,,,,,
Spring,2013,"HENDRICKSON, C. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,22,30,73%,8,4.18,4.5,4.36,4.09,4.5,4.32,4.41,4.32,4,,,,,,,,,
Spring,2012,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,26,36,72%,9.23,4.41,4.55,4.55,4.41,4.45,4.41,4.57,4.41,4.32,,,,,,,,,
Spring,2012,"HENDRICKSON, C. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,26,36,72%,9.5,4.32,4.35,4.42,4.19,4.35,4.27,4.58,4.27,4.19,,,,,,,,,
Spring,2011,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,17,25,68%,10.65,4.24,4.29,4.35,4.24,4.41,4.24,4.59,4.24,4.18,,,,,,,,,
Spring,2011,"HENDRICKSON, C. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,17,25,68%,10.29,4.24,4.47,4.53,4.24,4.53,4.5,4.47,4.29,4.35,,,,,,,,,
Spring,2010,"COFFELT, D. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,18,31,58%,8.82,3.91,3.82,3.8,4.09,3.91,3.91,4.18,3.82,4.09,,,,,,,,,
Spring,2010,"HENDRICKSON, C. (co-taught)",CEE,12750,INFRASTRUCTURE MGMT,A,18,31,58%,8.75,4.44,4.33,4.44,4.22,4.33,4.17,4,4.17,4.28,,,,,,,,,
Spring,2017,PETER ADAMS,CEE,12751,AIR QUALTY ENGINEERG,A,8,12,67%,11.86,4.75,5,4.75,4.63,4.75,4.88,4.88,4.88,4.88,,,,,,,,,
Fall,2015,CHRISTOPHER SULLIVAN,CEE,12751,AIR QUALTY ENGINEERG,A,16,20,80%,15.56,4.88,4.63,4.75,4.69,4.69,4.75,4.94,4.81,4.81,,,,,,,,,
Spring,2012,ALLEN ROBINSON,CEE,12751,ADV TPCS AIR QUALITY,A,7,9,78%,9.29,4.71,4.29,4.57,4,4.43,4.57,4.86,4.43,4.43,,,,,,,,,
Fall,2012,PETER ADAMS,CEE,12751,ADV TPCS AIR QUALITY,A,7,14,50%,11.86,4.57,4.57,4.71,3.86,4.29,4.29,4.86,4.57,4.29,,,,,,,,,
Fall,2010,PETER ADAMS,CEE,12751,ADV TPCS AIR QUALITY,A,9,11,82%,12,5,5,4.89,4.67,4.89,5,5,5,5,,,,,,,,,
Fall,2016,MARIO BERGES,CEE,12752,ST: DATA BLDG EN MGT,A2,31,38,82%,10.93,4.32,3.97,3.81,3.84,4.03,4.06,4.77,4.19,4.16,,,,,,,,,
Fall,2015,MARIO BERGES,CEE,12752,ST: DATA BLDG EN MGT,A2,22,29,76%,11.6,4.45,4.14,4.14,4.41,4.45,4.41,4.73,4.41,4.5,,,,,,,,,
Spring,2016,JACOBO BIELAK,CEE,12755,FINITE ELEM MECH I,A,10,15,67%,12.6,4.6,4.6,4.8,4.7,4.7,4.7,4.9,4.7,4.7,,,,,,,,,
Fall,2016,JACOBO BIELAK,CEE,12755,FINITE ELEM MECH I,A,12,15,80%,16.33,4.83,4.92,4.75,4.58,4.67,4.67,4.92,4.83,4.75,,,,,,,,,
Spring,2015,JACOBO BIELAK,CEE,12755,FINITE ELEM MECH I,A,21,23,91%,14.9,4.81,4.62,4.62,4.76,4.81,4.62,4.86,4.62,4.67,,,,,,,,,
Fall,2013,JACOBO BIELAK,CEE,12755,FINITE ELEM MECH I,A,21,25,84%,16.57,4.81,4.71,4.81,4.71,4.86,4.86,4.95,4.86,4.9,,,,,,,,,
Fall,2012,JACOBO BIELAK,CEE,12755,FINITE ELEM MECH I,A,21,21,100%,12.2,4.9,4.86,4.9,4.81,4.86,4.9,4.9,4.9,4.9,,,,,,,,,
Fall,2011,JACOBO BIELAK,CEE,12755,FINITE ELEM MECH I,A,10,13,77%,13.1,4.7,4.6,4.6,4.67,4.8,4.7,4.8,4.7,4.8,,,,,,,,,
Fall,2010,JACOBO BIELAK,CEE,12755,FINITE ELEM MECH I,A,8,10,80%,11.75,4.25,4.13,4.43,4.25,4.25,4.13,4.29,4.13,4.13,,,,,,,,,
Spring,2017,JACOBO BIELAK,CEE,12757,VIBRATION,A,5,7,71%,13.6,5,4.8,5,5,5,5,5,5,5,,,,,,,,,
Fall,2015,JACOBO BIELAK,CEE,12757,VIBRATION,A,13,14,93%,14.62,4.85,4.77,4.62,4.62,4.77,4.69,4.85,4.77,4.69,,,,,,,,,
Spring,2014,JACOBO BIELAK,CEE,12757,VIBRATION,A,10,12,83%,10.4,4.9,4.9,4.8,4.8,4.9,4.8,4.9,4.89,4.9,,,,,,,,,
Spring,2013,JACOBO BIELAK,CEE,12757,VIBRATION,A,12,14,86%,11,4.83,4.67,4.75,4.5,4.75,4.75,4.75,4.83,4.58,,,,,,,,,
Spring,2011,JACOBO BIELAK,CEE,12757,VIBRATION,A,10,11,91%,9.8,4.9,4.9,4.9,4.9,4.8,5,5,4.9,4.9,,,,,,,,,
Spring,2010,JACOBO BIELAK,CEE,12757,VIBRATION,A,6,6,100%,10.5,5,5,5,5,5,5,5,5,5,,,,,,,,,
Spring,2017,HAE YOUNG NOH,CEE,12761,ST SENS DATA MINING,A,28,38,74%,10.15,4.71,4.54,4.54,4.54,4.5,4.46,4.68,4.43,4.32,,,,,,,,,
Spring,2016,HAE YOUNG NOH,CEE,12761,ST SENS DATA MINING,A,11,13,85%,12,4.64,4.45,4.64,4.55,4.55,4.45,4.82,4.27,4.27,,,,,,,,,
Spring,2016,KELLY KLIMA,CEE,12765,INT CLM ADP INN CRTL,A3,16,29,55%,7.81,3.56,3.63,3.56,3.69,3.81,3.75,4.44,3.69,3.38,,,,,,,,,
Fall,2016,PARTH VAISHNAV,CEE,12766,ST: CLIMATE CHG,A,16,21,76%,7,4.81,4.56,4.56,4.5,4.63,4.81,4.81,4.69,4.5,,,,,,,,,
Spring,2015,IRIS GROSSMANN,CEE,12766,ST: CLIMATE CHG,A,16,20,80%,10.19,4.5,4.31,4.5,4.25,4.44,4.31,4.5,4.25,4.19,,,,,,,,,
Fall,2015,IRIS GROSSMANN,CEE,12766,ST: CLIMATE CHG,A,7,13,54%,6.71,4.86,4.86,4.71,4.86,4.86,4.71,4.86,4.71,4.71,,,,,,,,,
Spring,2012,JACOBO BIELAK,CEE,12767,SP TPC: WAVE PROPGTN,A,6,7,86%,10.4,5,4.83,4.83,4.83,5,4.83,4.83,4.83,5,,,,,,,,,
Spring,2017,ALEXANDRE JACQUILLAT,CEE,12768,DEC ANA BUS POL,A,13,14,93%,15.69,4.92,4.85,4.85,4.85,4.92,4.85,4.92,4.85,4.85,,,,,,,,,
Spring,2013,AMIT ACHARYA,CEE,12769,CONTM MECHC MTRLS,A,7,7,100%,8.86,4.86,4.71,4.71,3.86,4.57,4.57,5,4.57,4.71,,,,,,,,,
Fall,2010,KAUSHIK DAYAL,CEE,12769,CONTM MECHC MTRLS,A,6,6,100%,10.5,4.17,4.17,4.17,3.5,4.5,4.33,4.67,4.17,4.33,,,,,,,,,
Fall,2013,AMIT ACHARYA,CEE,12772,INELASTICITY,A,5,5,100%,7.4,5,4.8,4.6,4.2,5,4.8,5,5,5,,,,,,,,,
Fall,2012,AMIT ACHARYA,CEE,12772,INELASTICITY,A,5,5,100%,9.2,4.6,4.6,4.6,4.4,4.8,4.6,4.8,4.8,4.8,,,,,,,,,
Fall,2011,AMIT ACHARYA,CEE,12772,INELASTICITY,A,7,7,100%,8,4.86,4.43,4.29,4.29,4.71,4.43,5,4.57,4.43,,,,,,,,,
Spring,2014,AMIT ACHARYA,CEE,12773,DISLOCATION MECHANIC,A,2,2,100%,9.5,5,5,5,5,5,5,5,5,5,,,,,,,,,
Spring,2012,AMIT ACHARYA,CEE,12773,DISLOCATION MECHANIC,A,5,6,83%,5,4.4,4.2,4.4,3.8,4.6,4.8,5,4.4,4.2,,,,,,,,,
Fall,2010,AMIT ACHARYA,CEE,12773,DISLOCATION MECHANIC,A,8,9,89%,6.88,4.63,4.63,4.38,4.25,4.5,4.25,4.5,4.13,4.25,,,,,,,,,
Fall,2016,MAARTEN DE BOER,CEE,12775,INTRO SLD MECHANICS,A,3,3,100%,13.33,4.67,4,4.33,4.33,4.33,4.33,4.67,4.33,3.67,,,,,,,,,
Fall,2015,MAARTEN DE BOER,CEE,12775,INTRO SLD MECHANICS,A,3,4,75%,9,4.67,5,5,4.67,5,4.67,5,4.67,5,,,,,,,,,
Spring,2010,JACK BEUTH,CEE,12776,INTRO TO SOLIDS II,A,10,10,100%,6.8,4.9,4.8,4.9,4.4,4.6,4.6,4.9,4.8,4.8,,,,,,,,,
Spring,2012,CRAIG MALONEY,CEE,12779,SP TPC: IN BN VL PR,A,5,6,83%,9.8,4.2,4,4,3.8,4.2,3.8,4.4,4,4,,,,,,,,,
Fall,2016,XUESONG LIU,CEE,12780,ST:ADV PYTHON,A2,45,63,71%,9.45,4.62,4.49,4.6,4.38,4.49,4.55,4.82,4.62,4.61,,,,,,,,,
Fall,2015,XUESONG LIU,CEE,12780,ST:ADV PYTHON,A2,44,66,67%,10.75,4.75,4.7,4.7,4.57,4.73,4.64,4.91,4.66,4.7,,,,,,,,,
Spring,2015,PETER ADAMS,CEE,12781,FNDMTL ATMPHC AEROSL,A,11,15,73%,7,4.7,4.73,4.91,4.27,5,5,5,4.91,4.73,,,,,,,,,
Spring,2013,PETER ADAMS,CEE,12781,FNDMTL ATMPHC AEROSL,A,7,11,64%,8.14,5,4.86,4.86,4.14,4.71,4.86,5,4.86,4.86,,,,,,,,,
Spring,2011,PETER ADAMS,CEE,12781,FNDMTL ATMPHC AEROSL,A,8,10,80%,6.5,4.88,5,5,3.71,5,5,5,5,4.75,,,,,,,,,
Spring,2016,AMIT ACHARYA,CEE,12782,ST PLASTICITY DISLOC,A,4,4,100%,8,5,5,5,5,5,5,5,5,5,,,,,,,,,
Fall,2016,ZHEN QIAN,CEE,12783,GEOGRPHC INFO SYSTEM,B,14,19,74%,9.62,4.43,4.5,4.43,4.43,4.5,4.5,4.64,4.29,4.43,,,,,,,,,
Spring,2011,"ACHARYA, A. (co-taught)",CEE,12784,SPECIAL TOPICS,A,6,7,86%,2.6,3.6,4.2,4,4,3.8,3.8,4.2,3.8,3.8,,,,,,,,,
Spring,2011,"DAYAL, K. (co-taught)",CEE,12784,SPECIAL TOPICS,A,6,7,86%,3,3.83,4.33,4,4,4,4,4.33,4,3.83,,,,,,,,,
Spring,2011,AMIT ACHARYA,CEE,12785,SP TPCS:ADV MTHMC EN,A,12,14,86%,7.25,4.5,4.58,4.42,4.17,4.58,4.08,4.75,4.17,4.25,,,,,,,,,
Fall,2016,ZHEN QIAN,CEE,12789,GROWTH INTELLG TRANS,A2,12,17,71%,7,4.67,4.5,4.75,4.5,4.83,4.42,4.83,4.67,4.58,,,,,,,,,
Fall,2016,DAVID DZOMBAK,CEE,12790,TEACHING WORKSHOP,A,9,13,69%,3,4.89,4.89,5,4.78,5,4.78,5,4.89,4.89,,,,,,,,,
Fall,2015,DAVID DZOMBAK,CEE,12790,TEACHING WORKSHOP,A,11,23,48%,2.6,4.27,4.27,4.27,4.27,4.45,4.27,4.45,4.27,4.09,,,,,,,,,
Spring,2017,KELVIN GREGORY,CEE,12794,GRADUATE SEMINAR,A,10,29,34%,3.5,3.9,3.8,3.9,3.8,3.9,4,4.4,4.1,3.9,,,,,,,,,
Spring,2017,ZHEN QIAN,CEE,12794,GRADUATE SEMINAR,B,14,19,74%,3.15,4.79,4.86,4.86,4.71,4.64,4.71,4.93,4.86,4.71,,,,,,,,,
Spring,2017,KAUSHIK DAYAL,CEE,12794,GRADUATE SEMINAR,C,7,10,70%,2,4.29,4.43,4.43,4.29,4.43,4.43,4.29,4.17,4.29,,,,,,,,,
Spring,2017,DAVID DZOMBAK,CEE,12794,GRADUATE SEMINAR,D,77,112,69%,2.65,4.51,4.5,4.47,4.39,4.43,4.45,4.54,4.49,4.38,,,,,,,,,
Spring,2016,GREGORY LOWRY,CEE,12794,GRADUATE SEMINAR,A,12,36,33%,2,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,,,,,,,,,
Spring,2016,SUSAN FINGER,CEE,12794,GRADUATE SEMINAR,B,12,18,67%,6.3,5,4.83,4.83,4.83,4.67,4.5,4.92,4.83,4.73,,,,,,,,,
Spring,2016,AMIT ACHARYA,CEE,12794,GRADUATE SEMINAR,C,7,10,70%,2,4.43,4.57,4.43,4.43,4.43,4.43,4.43,4.43,4.43,,,,,,,,,
Spring,2016,DAVID DZOMBAK,CEE,12794,GRADUATE SEMINAR,D,73,108,68%,2.3,4.45,4.45,4.44,4.35,4.45,4.48,4.61,4.48,4.45,,,,,,,,,
Fall,2016,MEAGAN MAUTER,CEE,12794,GRADUATE SEMINAR,A,18,30,60%,2,4.24,4.13,4.13,4.06,3.94,4,4.31,4.25,4.11,,,,,,,,,
Fall,2016,MATTEO POZZI,CEE,12794,GRADUATE SEMINAR,B,13,19,68%,2.5,4.46,4.15,4.31,4.31,4.38,4.23,4.46,4.31,4.23,,,,,,,,,
Fall,2016,JACOBO BIELAK,CEE,12794,GRADUATE SEMINAR,C,6,11,55%,2,5,5,5,5,5,5,5,5,5,,,,,,,,,
Fall,2016,DAVID DZOMBAK,CEE,12794,GRADUATE SEMINAR,D,83,121,69%,2.77,4.52,4.5,4.5,4.44,4.48,4.45,4.62,4.54,4.47,,,,,,,,,
Spring,2015,JEANNE VANBRIESEN,CEE,12794,GRADUATE SEMINAR,A,18,45,40%,3,4.27,4.29,4.27,4.07,4.33,4.07,4.4,4.4,4.27,,,,,,,,,
Spring,2015,HAE YOUNG NOH,CEE,12794,GRADUATE SEMINAR,B,9,15,60%,13.11,3.75,4,3.88,3.88,3.88,3.88,3.88,3.75,3.75,,,,,,,,,
Spring,2015,JACOBO BIELAK,CEE,12794,GRADUATE SEMINAR,C,7,11,64%,6.86,5,4.86,4.86,4.86,4.86,4.71,4.86,4.71,4.71,,,,,,,,,
Spring,2015,DAVID DZOMBAK,CEE,12794,GRADUATE SEMINAR,D,105,137,77%,3.21,4.49,4.47,4.46,4.38,4.43,4.43,4.54,4.47,4.39,,,,,,,,,
Fall,2015,DAVID DZOMBAK,CEE,12794,GRADUATE SEMINAR,A,18,42,43%,2,4.41,4.65,4.29,4.29,4.29,4.35,4.53,4.29,4.24,,,,,,,,,
Fall,2015,MATTEO POZZI,CEE,12794,GRADUATE SEMINAR,B,11,15,73%,2.55,4,4,3.91,3.91,3.91,3.91,3.91,3.91,3.91,,,,,,,,,
Fall,2015,KAUSHIK DAYAL,CEE,12794,GRADUATE SEMINAR,C,8,11,73%,2.86,4.14,3.86,4,4,4,3.86,4,4.14,4.14,,,,,,,,,
Fall,2015,DAVID DZOMBAK,CEE,12794,GRADUATE SEMINAR,D,83,123,67%,3.01,4.41,4.43,4.37,4.33,4.41,4.37,4.46,4.41,4.36,,,,,,,,,
Fall,2010,JANEL MILLER,CEE,12795,SP TPCS TCHL COMMCTN,A,34,58,59%,3.06,4.5,4.26,4.41,4.38,4.35,4.38,4.5,4.26,4.21,,,,,,,,,
Spring,2016,DAVID DZOMBAK,CEE,12796,ST: COMM RESEARCH,A4,6,14,43%,5.75,4.5,4.67,4.83,4.17,4.83,4.67,4.83,4.67,4.67,,,,,,,,,
Fall,2016,ANDREA FRANCIONI ROONEY,CEE,12798,PROF COMM CEE GRAD,A,3,6,50%,3,5,5,5,5,4.67,4.67,5,4.67,4.67,,,,,,,,,
Fall,2016,ANDREA FRANCIONI ROONEY,CEE,12798,PROF COMM CEE GRAD,B,7,8,88%,2.86,5,5,5,5,4.86,4.86,5,5,4.86,,,,,,,,,
Spring,2015,ANDREA FRANCIONI ROONEY,CEE,12798,SP TP: PROFNL COMMNC,A,11,11,100%,5.36,5,5,5,5,5,5,5,5,5,,,,,,,,,
Fall,2015,ANDREA FRANCIONI ROONEY,CEE,12798,SP TP: PROFNL COMMNC,A,11,15,73%,3.91,4.82,4.91,4.82,4.73,4.64,4.82,4.82,4.64,4.73,,,,,,,,,
Fall,2012,JANEL MILLER,CEE,12798,SP TPCS TCHL COMMCTN,A,36,48,75%,2.88,4.72,4.57,4.67,4.63,4.69,4.72,4.78,4.64,4.63,,,,,,,,,
Fall,2011,JANEL MILLER,CEE,12798,SP TPCS TCHL COMMCTN,A,39,45,87%,3.22,4.78,4.78,4.78,4.69,4.78,4.81,4.84,4.73,4.73,,,,,,,,,
Fall,2014,JAMES THOMPSON,CEE,FA14-12-100,INTRO CIV & ENV ENG,A,51,59,86%,3.92,3.86,3.78,3.96,3.66,3.64,3.57,7.3,4.41,4.42,4.31,4.28,4.27,4.31,4.53,4.31,4.24,,
Spring,2014,"OPPENHEIM, I. (co-taught)",CEE,FA14-12-100,INTRO CIV & ENV ENG,A,37,75,49%,6.49,4.3,4,4.22,3.86,4.27,4.14,4.59,4.05,3.57,,,,,,,,,
Spring,2014,"THOMPSON, J. (co-taught)",CEE,FA14-12-100,INTRO CIV & ENV ENG,A,37,75,49%,6.53,4.08,4,4.05,3.81,4.14,4.08,4.24,3.97,3.62,,,,,,,,,
