Fall,2011,MARIO BERGES,CIT,39611,ENRY DEMD & UTILZTN,A2,25,28,89%,7.64,4.4,3.72,3.36,3.92,3.68,3.72,4.52,3.76,3.6
Fall,2010,MARIO BERGES,CIT,39611,ENRY DEMD & UTILZTN,A2,19,22,86%,8.95,4.16,3.37,3.53,3.89,4,3.37,4.58,3.63,3.58
Spring,2017,JAY WHITACRE,CIT,39612,ENGY POLICY & ECONMC,A4,30,35,86%,10.04,3.53,3.47,3.33,3.23,4.03,3.57,4.3,3.57,3.47
Spring,2016,JAY WHITACRE,CIT,39612,ENGY POLICY & ECONMC,A4,21,24,88%,11,4.14,4.38,4.19,3.71,4.38,4.14,4.71,4.19,4.24
Spring,2015,JAY WHITACRE,CIT,39612,ENGY POLICY & ECONMC,A4,19,27,70%,11.74,4.21,4.37,4.32,4.47,4.21,4.16,4.37,4.21,4.28
Spring,2014,JAY WHITACRE,CIT,39612,ENGY POLICY & ECONMC,A4,21,28,75%,11.3,4.05,3.9,3.9,3.81,4.19,3.9,4.52,4.05,3.81
Spring,2013,JAY WHITACRE,CIT,39612,ENGY POLICY & ECONMC,A4,17,21,81%,12.29,3.82,3.82,3.71,3.76,3.94,4,3.94,4,3.76
Spring,2012,JAY WHITACRE,CIT,39612,ENGY POLICY & ECONMC,A4,16,18,89%,10.8,4,3.94,4.06,3.31,4.44,4.06,4.38,3.94,4
Spring,2011,JAY WHITACRE,CIT,39612,ENGY POLICY & ECONMC,A4,14,19,74%,11.23,3.57,3.64,3.64,2.86,4.07,3.5,4.07,3.14,3.29
Fall,2016,DAVID LANDIS,CIT,39613,ENGY TRNSPT & STRGE,A2,32,38,84%,7.81,4.13,3.88,3.72,3.72,3.78,3.13,4.72,3.41,3.34
Spring,2015,DAVID LANDIS,CIT,39613,ENGY TRNSPT & STRGE,A3,25,27,93%,8.14,4.12,3.76,3.68,3.84,4,3.64,4.68,3.64,3.52
Fall,2015,DAVID LANDIS,CIT,39613,ENGY TRNSPT & STRGE,A2,22,24,92%,8.2,4.41,4.09,3.95,4.23,4.23,3.91,4.68,4,3.82
Spring,2014,DAVID LANDIS,CIT,39613,ENGY TRNSPT & STRGE,A3,27,33,82%,9.42,4.15,4.22,4.11,4.04,4.41,4.15,4.81,4.33,4.15
Spring,2013,DAVID LANDIS,CIT,39613,ENGY TRNSPT & STRGE,A3,20,24,83%,7.84,4,4.15,3.95,3.9,3.8,3.7,4.3,3.75,3.6
Spring,2012,DAVID LANDIS,CIT,39613,ENGY TRNSPT & STRGE,A3,23,24,96%,7.87,4.26,3.57,3.3,3.83,3.48,3.3,4.61,3.45,3.13
Spring,2011,DAVID LANDIS,CIT,39613,ENGY TRNSPT & STRGE,A3,11,22,50%,7.7,4.18,3.4,3.55,3.45,3.45,3.18,4.45,3.27,3.64
Spring,2017,"SIEWIOREK, D. (co-taught)",CIT,39648,RP DES & PROTY CM SY,A,3,4,75%,10,3.67,3.33,4,3,3.33,3.67,3,3,3.67
Spring,2017,"SMAILAGIC, A. (co-taught)",CIT,39648,RP DES & PROTY CM SY,A,3,4,75%,11,3.5,3.33,3.67,3,3.33,3.67,3.67,3.33,3.67
Spring,2015,"SIEWIOREK, D. (co-taught)",CIT,39648,RP DES & PROTY CM SY,A,2,2,100%,9.5,4.5,4.5,5,4.5,4.5,3.5,5,4,4
Spring,2015,"SMAILAGIC, A. (co-taught)",CIT,39648,RP DES & PROTY CM SY,A,2,2,100%,9.5,4.5,4.5,5,4.5,4.5,3.5,5,4,4
Spring,2014,"SIEWIOREK, D. (co-taught)",CIT,39648,RP DES & PROTY CM SY,A,1,2,50%,14,3,4,4,4,4,4,5,5,5
Spring,2014,"SMAILAGIC, A. (co-taught)",CIT,39648,RP DES & PROTY CM SY,A,1,2,50%,11,4,3,5,5,5,5,5,5,5
Fall,2016,ILHEM-FAIZA HAKEM,CIT,39652,CIT SPECIAL TOPICS,A1,6,9,67%,11,4.83,4.33,4.67,4.67,4.83,4.67,5,4.67,4.67
Fall,2015,ILHEM-FAIZA HAKEM,CIT,39652,CIT SPECIAL TOPICS,A1,5,6,83%,7.4,4.4,2.8,3.6,3.6,4.4,3.8,4.2,4,4
Summer,2017,DAVID LANDIS,CIT,39660,ESTP PROJECT,A,2,7,29%,27,4,4,4,3.5,4,4,4,4,4
